brand,model,processor_brand,processor_name,processor_generation,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,touchscreen,microsoft_office,latest_price,old_price,discount,star_rating,ratings,reviews,latest_price_myr,old_price_myr,discount_myr,total_storage_gb,storage_type,performance_category,price_category,brand_popularity,value_score
ASUS,VivoBook,AMD,Ryzen 5,Unknown,16,DDR4,512,0,Windows,64-bit,0,Casual,15.6,0,False,False,56990,80990,29,4.8,4,1,2758.32,3919.92,29.63,512,SSD,High,Mid-range,242,0.006960758722700773
HP,Pavilion,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,False,True,72990,87717,16,4.7,16,4,3532.72,4245.5,16.79,512,SSD,Medium,Mid-range,142,0.02128671392015218
HP,Pavilion,AMD,Ryzen 5,Unknown,16,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,False,True,65990,89992,26,4.4,104,18,3193.92,4355.61,26.67,512,SSD,High,Mid-range,142,0.14327221721270414
HP,Envy,AMD,Ryzen 5,Unknown,16,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,True,True,98020,0,0,0.0,0,0,4744.17,0.0,-inf,512,SSD,High,High-end,142,0.0
HP,Pavilion,AMD,Ryzen 5,Unknown,16,DDR4,512,0,Windows,64-bit,2,Casual,14.0,1,False,True,63990,74839,14,4.2,90,13,3097.12,3622.21,14.5,512,SSD,High,Mid-range,142,0.12204887120938163
ASUS,Ryzen,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,32-bit,0,ThinNlight,15.6,1,False,True,49890,69990,28,4.7,6,1,2414.68,3387.52,28.72,512,SSD,Medium,Mid-range,242,0.011678566103997218
DELL,Inspiron,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,49990,66161,24,4.4,47,7,2419.52,3202.19,24.44,512,SSD,Medium,Mid-range,154,0.08547149847903716
DELL,Vostro,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14.0,1,False,True,59490,65566,9,0.0,0,0,2879.32,3173.39,9.27,512,SSD,Medium,Mid-range,154,0.0
HP,Envy,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,True,True,73999,88840,16,4.6,206,27,3581.55,4299.86,16.71,512,SSD,Medium,Mid-range,142,0.26457818542251255
DELL,Inspiron,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,60990,67861,10,4.4,183,42,2951.92,3284.47,10.12,512,SSD,Medium,Mid-range,154,0.2727716198270956
DELL,G5,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,6,Casual,15.6,0,False,False,76190,80996,5,4.4,358,64,3687.6,3920.21,5.93,512,SSD,Medium,Mid-range,154,0.42716129732075064
Lenovo,Yoga,AMD,Ryzen 5,Unknown,4,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16.0,3,True,True,74798,104890,28,0.0,0,0,3620.22,5076.68,28.69,512,SSD,Medium,Mid-range,145,0.0
ASUS,VivoBook,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,False,58990,73990,20,4.3,88,13,2855.12,3581.12,20.27,512,SSD,Medium,Mid-range,242,0.13253383395443974
HP,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,32-bit,4,Casual,15.6,0,False,False,68100,78900,13,0.0,0,0,3296.04,3818.76,13.69,512,SSD,Medium,Mid-range,142,0.0
Lenovo,Yoga,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,16.0,1,True,True,77990,104890,25,0.0,0,0,3774.72,5076.68,25.65,512,SSD,Medium,Mid-range,145,0.0
HP,Pavilion,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,55090,67931,18,4.4,364,52,2666.36,3287.86,18.9,512,SSD,Medium,Mid-range,142,0.6006690769438485
ASUS,Zenbook,AMD,Ryzen 5,Unknown,4,LPDDR4X,512,0,Windows,64-bit,0,Casual,16.0,0,True,False,91990,116990,21,0.0,0,0,4452.32,5662.32,21.37,512,SSD,Medium,High-end,242,0.0
HP,Pavilion,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,16.0,1,False,True,84208,0,0,0.0,0,0,4075.67,0.0,-inf,512,SSD,Medium,High-end,142,0.0
acer,Aspire,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,False,44990,56990,21,4.4,313,39,2177.52,2758.32,21.06,512,SSD,Medium,Mid-range,58,0.6324626180241744
HP,15s,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,53490,59990,10,4.4,826,118,2588.92,2903.52,10.84,512,SSD,Medium,Mid-range,142,1.4038286235186874
Lenovo,Legion,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,4,Casual,15.6,0,False,False,76498,107690,28,0.0,0,0,3702.5,5212.2,28.96,512,SSD,Medium,Mid-range,145,0.0
DELL,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,False,False,98920,101681,2,0.0,0,0,4787.73,4921.36,2.72,512,SSD,Medium,High-end,154,0.0
MSI,Modern,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,0,False,False,54990,69990,21,4.4,1410,203,2661.52,3387.52,21.43,512,SSD,Medium,Mid-range,50,2.3309988277375338
acer,Aspire,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,False,49990,72990,31,4.4,47,6,2419.52,3532.72,31.51,512,SSD,Medium,Mid-range,58,0.08547149847903716
HP,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,32-bit,0,Casual,15.6,0,False,False,52380,58500,10,0.0,0,0,2535.19,2831.4,10.46,512,SSD,Medium,Mid-range,142,0.0
acer,Aspire,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,49990,64990,23,4.5,6,1,2419.52,3145.52,23.08,512,SSD,Medium,Mid-range,58,0.01115923819600582
HP,14s,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,52500,60000,12,4.3,741,67,2541.0,2904.0,12.5,512,SSD,Medium,Mid-range,142,1.2539551357733174
Vaio,E,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,2,False,True,49590,66990,25,4.1,700,144,2400.16,3242.32,25.97,512,SSD,Medium,Mid-range,5,1.1957536164255715
ASUS,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,49990,64990,23,4.5,14,2,2419.52,3145.52,23.08,512,SSD,Medium,Mid-range,242,0.026038222457346914
acer,Aspire,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,75999,0,0,0.0,0,0,3678.35,0.0,-inf,512,SSD,Medium,Mid-range,58,0.0
ASUS,AMD,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,16.0,1,False,False,80990,104990,22,0.0,0,0,3919.92,5081.52,22.86,512,SSD,Medium,Mid-range,242,0.0
Lenovo,IDEAPAD,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,32-bit,0,Casual,15.6,1,False,False,59900,62200,3,3.7,3,0,2899.16,3010.48,3.7,512,SSD,Medium,Mid-range,145,0.003828695208267223
HP,15s,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,54590,59990,9,4.4,349,69,2642.16,2903.52,9.0,512,SSD,Medium,Mid-range,142,0.5811911466375996
DELL,Inspiron,AMD,Ryzen 5,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,True,True,75500,93461,19,0.0,0,0,3654.2,4523.51,19.22,512,SSD,Medium,Mid-range,154,0.0
HP,Ryzen,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,51890,58657,11,4.3,519,48,2511.48,2839.0,11.54,512,SSD,Medium,Mid-range,142,0.8885995508624396
ASUS,VivoBook,AMD,Ryzen 5,Unknown,16,DDR4,512,0,Windows,64-bit,0,Casual,17.3,1,False,False,78000,78990,1,2.7,3,0,3775.2,3823.12,1.25,512,SSD,High,Mid-range,242,0.002145581691036237
Vaio,E,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,2,False,True,50990,66990,23,4.1,700,144,2467.92,3242.32,23.88,512,SSD,Medium,Mid-range,5,1.1629226230996141
HP,Pavilion,AMD,Ryzen 5,Unknown,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,14.0,1,False,True,59999,74839,19,4.1,19,1,2903.95,3622.21,19.83,512,SSD,High,Mid-range,142,0.026825530742609204
HP,Pavilion,AMD,Ryzen 5,Unknown,8,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,1,False,True,64990,69990,7,3.8,8,1,3145.52,3387.52,7.14,512,SSD,Medium,Mid-range,142,0.009664538772603575
DELL,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,1024,0,Windows,32-bit,0,Casual,15.6,0,False,False,57900,78900,26,4.7,3,1,2802.36,3818.76,26.62,1024,SSD,Medium,Mid-range,154,0.005031473472359012
Lenovo,Yoga,AMD,Ryzen 5,Unknown,4,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,16.0,3,True,True,81978,123090,33,0.0,0,0,3967.74,5957.56,33.4,1024,SSD,Medium,Mid-range,145,0.0
HP,Pavilion,AMD,Ryzen 5,Unknown,4,DDR4,0,1024,Windows,64-bit,4,Gaming,15.6,1,False,False,59990,68192,12,4.1,1480,151,2903.52,3300.49,12.03,1024,HDD,Medium,Mid-range,142,2.0898771146746014
DELL,Inspiron,AMD,Ryzen 5,Unknown,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,0,False,False,49490,66396,25,4.0,31,3,2395.32,3213.57,25.46,1280,Hybrid,Medium,Mid-range,154,0.05176761351301705
ASUS,VivoBook,AMD,Ryzen 5,Unknown,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,False,False,54990,78990,30,4.5,18,3,2661.52,3823.12,30.38,1280,Hybrid,Medium,Mid-range,242,0.03043373711262737
Lenovo,Legion,AMD,Ryzen 5,Unknown,8,DDR4,256,1024,Windows,64-bit,4,Casual,15.6,0,False,False,68500,90890,24,4.5,271,24,3315.4,4399.08,24.63,1280,Hybrid,Medium,Mid-range,145,0.3678289195873801
ASUS,VivoBook,AMD,Ryzen 5,Unknown,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,False,False,54990,78990,30,4.6,49,6,2661.52,3823.12,30.38,1280,Hybrid,Medium,Mid-range,242,0.08468844870600258
ASUS,VivoBook,AMD,Ryzen 5,Unknown,8,DDR4,256,1024,Windows,32-bit,0,Casual,15.6,1,False,True,54990,78990,30,4.4,474,65,2661.52,3823.12,30.38,1280,Hybrid,Medium,Mid-range,242,0.7836123718777241
Lenovo,Ideapad,AMD,Ryzen 5,Unknown,8,DDR4,256,1024,Windows,64-bit,0,Gaming,15.6,1,False,True,63990,85290,24,4.5,861,116,3097.12,4128.04,24.97,1280,Hybrid,Medium,Mid-range,145,1.2510009298961617
HP,Pavilion,AMD,Ryzen 5,Unknown,4,DDR4,256,1024,Windows,64-bit,4,Gaming,15.6,1,False,False,80000,83085,3,4.6,34,6,3872.0,4021.31,3.71,1280,Hybrid,Medium,Mid-range,142,0.04039256198347107
DELL,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,256,1024,Windows,32-bit,0,Casual,15.6,0,False,False,51990,66560,21,0.0,0,0,2516.32,3221.5,21.89,1280,Hybrid,Medium,Mid-range,154,0.0
ASUS,VivoBook,AMD,Ryzen 5,Unknown,4,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,False,True,62990,74990,16,4.2,165,34,3048.72,3629.52,16.0,1280,Hybrid,Medium,Mid-range,242,0.22730850980083447
HP,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,False,False,52990,57331,7,4.4,698,74,2564.72,2774.82,7.57,1280,Hybrid,Medium,Mid-range,142,1.1974796469010265
ASUS,Ryzen,AMD,Ryzen 5,Unknown,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,False,True,75100,75500,0,0.0,0,0,3634.84,3654.2,0.53,1280,Hybrid,Medium,Mid-range,242,0.0
ASUS,ASUS,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,32-bit,4,Gaming,17.3,0,False,False,76990,106990,28,4.8,22,3,3726.32,5178.32,28.04,512,SSD,High,Mid-range,242,0.028338951029433863
ASUS,Ryzen,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,4,Casual,14.0,1,False,False,79990,131990,39,0.0,0,0,3871.52,6388.32,39.4,512,SSD,High,Mid-range,242,0.0
ASUS,ROG,AMD,Ryzen 7,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,0,False,False,71990,90990,20,4.5,144,16,3484.32,4403.92,20.88,512,SSD,High,Mid-range,242,0.18597602975616476
ASUS,ROG,AMD,Ryzen 7,Unknown,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,0,False,False,71990,90990,20,4.5,1810,235,3484.32,4403.92,20.88,512,SSD,High,Mid-range,242,2.3376153740184598
Lenovo,Lenovo,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,False,True,99990,138490,27,4.6,26,1,4839.52,6702.92,27.8,512,SSD,High,High-end,145,0.02471319469699474
ASUS,Ryzen,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,0,Casual,14.0,1,False,False,79990,129990,38,0.0,0,0,3871.52,6291.52,38.46,512,SSD,High,Mid-range,242,0.0
DELL,Ryzen,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,False,False,93990,123540,23,0.0,0,0,4549.12,5979.34,23.92,512,SSD,High,High-end,154,0.0
ASUS,ASUS,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,4,Gaming,17.3,0,False,False,82990,107990,23,4.6,1067,145,4016.72,5226.72,23.15,512,SSD,High,High-end,242,1.2219422812643153
ASUS,ROG,AMD,Ryzen 7,Unknown,4,DDR5,512,0,Windows,64-bit,4,Casual,16.0,0,False,False,106990,132990,19,0.0,0,0,5178.32,6436.72,19.55,512,SSD,High,High-end,242,0.0
ASUS,VivoBook,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,16.0,1,False,False,92990,129990,28,4.7,25,4,4500.72,6291.52,28.46,512,SSD,High,High-end,242,0.026106934001670842
Lenovo,IdeaPad,Intel,Ryzen 7,Unknown,4,DDR4,512,0,Windows,32-bit,4,Casual,16.0,3,False,True,81490,137000,40,0.0,0,0,3944.12,6630.8,40.52,512,SSD,High,Mid-range,145,0.0
ASUS,VivoBook,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,16.0,1,False,True,56990,74990,24,0.0,0,0,2758.32,3629.52,24.0,512,SSD,High,Mid-range,242,0.0
MSI,Modern,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,0,False,False,64990,78990,17,0.0,0,0,3145.52,3823.12,17.72,512,SSD,High,Mid-range,50,0.0
Lenovo,Ideapad,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,True,60990,0,0,4.4,530,69,2951.92,0.0,-inf,512,SSD,High,Mid-range,145,0.789994308788856
Lenovo,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,4,Casual,16.0,1,False,True,84988,111890,24,0.0,0,0,4113.42,5415.48,24.04,512,SSD,High,High-end,145,0.0
HP,Pavilion,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,4,Casual,16.0,1,False,False,90990,103215,11,4.6,273,40,4403.92,4995.61,11.84,512,SSD,High,High-end,142,0.2851550436883504
Vaio,E,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,2,False,True,56990,76090,25,3.8,139,26,2758.32,3682.76,25.1,512,SSD,High,Mid-range,5,0.19149337277763273
ASUS,VivoBook,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,False,63990,67551,5,4.2,77,7,3097.12,3269.47,5.27,512,SSD,High,Mid-range,242,0.10441958981247096
Lenovo,Ideapad,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,False,True,63990,85290,24,4.4,105,10,3097.12,4128.04,24.97,512,SSD,High,Mid-range,145,0.14917084258924423
HP,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,57999,73625,21,4.1,44,5,2807.15,3563.45,21.22,512,SSD,High,Mid-range,142,0.06426446752043886
ASUS,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,32-bit,4,Casual,15.6,0,False,False,72400,114000,36,0.0,0,0,3504.16,5517.6,36.49,512,SSD,High,Mid-range,242,0.0
Lenovo,Yoga,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,16.0,1,True,False,78990,125888,37,4.7,6,0,3823.12,6092.98,37.25,512,SSD,High,Mid-range,145,0.007376174433447028
acer,Aspire,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,False,59990,79999,25,0.0,0,0,2903.52,3871.95,25.01,512,SSD,High,Mid-range,58,0.0
ASUS,ROG,AMD,Ryzen 7,Unknown,4,DDR5,512,0,Windows,32-bit,4,Casual,16.0,1,False,False,111990,132990,15,0.0,0,0,5420.32,6436.72,15.79,512,SSD,High,High-end,242,0.0
HP,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,32-bit,0,Casual,16.0,0,True,False,109000,128000,14,0.0,0,0,5275.6,6195.2,14.84,512,SSD,High,High-end,142,0.0
DELL,G5,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,6,Casual,16.0,0,False,False,89990,99067,9,4.1,191,27,4355.52,4794.84,9.16,512,SSD,High,High-end,154,0.179794835059878
Lenovo,Yoga,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,16.0,3,True,True,78988,114690,31,0.0,0,0,3823.02,5551.0,31.13,512,SSD,High,Mid-range,145,0.0
Lenovo,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,4,Casual,16.0,0,False,False,73138,112990,35,3.0,4,1,3539.88,5468.72,35.27,512,SSD,High,Mid-range,145,0.003389945421878708
Lenovo,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,4,Casual,16.0,1,False,False,106990,152490,29,0.0,0,0,5178.32,7380.52,29.84,512,SSD,High,High-end,145,0.0
ASUS,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,32-bit,4,Casual,15.6,0,False,False,79990,96990,17,0.0,0,0,3871.52,4694.32,17.53,512,SSD,High,Mid-range,242,0.0
DELL,Inspiron,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,Casual,16.0,1,True,True,89570,111529,19,0.0,0,0,4335.19,5398.0,19.69,512,SSD,High,High-end,154,0.0
HP,15s,AMD,Ryzen 7,Unknown,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,False,True,68500,72000,4,4.5,134,22,3315.4,3484.8,4.86,512,SSD,High,Mid-range,142,0.1818785063642396
Lenovo,Ideapad,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,0,Casual,14.0,1,False,False,73400,108590,32,0.0,0,0,3552.56,5255.76,32.41,512,SSD,High,Mid-range,145,0.0
Vaio,E,AMD,Ryzen 7,Unknown,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,2,False,True,57990,76090,23,3.8,139,26,2806.72,3682.76,23.79,512,SSD,High,Mid-range,5,0.1881911982670163
HP,Pavilion,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,2,Casual,14.0,1,False,True,79990,86352,7,3.5,23,6,3871.52,4179.44,7.37,512,SSD,High,Mid-range,142,0.020792866884324503
HP,Pavilion,AMD,Ryzen 7,Unknown,16,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,1,False,True,84990,111108,23,2.8,4,2,4113.52,5377.63,23.51,512,SSD,High,High-end,142,0.002722728952332795
MSI,Alpha,AMD,Ryzen 7,Unknown,16,DDR4,1024,0,Windows,64-bit,8,Casual,15.6,1,False,False,99990,145990,31,4.7,108,24,4839.52,7065.92,31.51,1024,SSD,High,High-end,50,0.10488643501834892
ASUS,ROG,AMD,Ryzen 7,Unknown,8,LPDDR4X,1024,0,Windows,64-bit,4,Casual,14.0,0,False,False,72990,123990,41,4.6,198,24,3532.72,6001.12,41.13,1024,SSD,High,Mid-range,242,0.2578183382775878
HP,HP,AMD,Ryzen 7,Unknown,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,13.3,1,True,True,92990,112671,17,0.0,0,0,4500.72,5453.28,17.47,1024,SSD,High,High-end,142,0.0
HP,Pavilion,AMD,Ryzen 7,Unknown,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,13.3,1,False,True,84190,109566,23,0.0,0,0,4074.8,5302.99,23.16,1024,SSD,High,High-end,142,0.0
ASUS,Zenbook,AMD,Ryzen 7,Unknown,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,14.0,0,True,False,112990,140990,19,0.0,0,0,5468.72,6823.92,19.86,1024,SSD,High,High-end,242,0.0
ASUS,ROG,AMD,Ryzen 7,Unknown,4,DDR5,1024,0,Windows,32-bit,4,Casual,16.0,1,False,False,114990,145990,21,0.0,0,0,5565.52,7065.92,21.23,1024,SSD,High,High-end,242,0.0
acer,Swift,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,4,Casual,16.0,1,False,False,99990,139999,28,0.0,0,0,4839.52,6775.95,28.58,1024,SSD,High,High-end,58,0.0
ASUS,TUF,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,32-bit,4,Gaming,15.6,0,False,False,95990,105990,9,4.7,57,3,4645.92,5129.92,9.43,1024,SSD,High,High-end,242,0.05766349829527844
HP,OMEN,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,8,Casual,16.0,1,False,False,159990,186348,14,4.8,17,2,7743.52,9019.24,14.14,1024,SSD,High,High-end,142,0.010537843254747194
ASUS,ROG,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,0,Casual,15.6,1,False,True,76990,116990,34,0.0,0,0,3726.32,5662.32,34.19,1024,SSD,High,Mid-range,242,0.0
Lenovo,Legion,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,6,Casual,16.0,1,False,True,130990,181890,27,0.0,0,0,6339.92,8803.48,27.98,1024,SSD,High,High-end,145,0.0
ASUS,VivoBook,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,0,Casual,16.0,1,False,False,99990,137990,27,0.0,0,0,4839.52,6678.72,27.54,1024,SSD,High,High-end,242,0.0
ASUS,ROG,AMD,Ryzen 7,Unknown,4,DDR5,1024,0,Windows,64-bit,4,Casual,16.0,0,False,False,112990,142990,20,0.0,0,0,5468.72,6920.72,20.98,1024,SSD,High,High-end,242,0.0
Lenovo,Ideapad,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,0,Casual,16.0,1,False,True,77988,117290,33,0.0,0,0,3774.62,5676.84,33.51,1024,SSD,High,Mid-range,145,0.0
ASUS,ROG,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,0,Casual,15.6,1,False,True,76000,126990,40,5.0,1,1,3678.4,6146.32,40.15,1024,SSD,High,Mid-range,242,0.001359286646367986
ASUS,ROG,AMD,Ryzen 7,Unknown,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,16.0,1,True,False,99990,162990,38,4.4,77,15,4839.52,7888.72,38.65,1024,SSD,High,High-end,242,0.07000694283730617
ASUS,Zephyrus,AMD,Ryzen 7,Unknown,4,DDR4,1024,0,Windows,64-bit,0,Casual,15.6,1,False,False,111000,137990,19,0.0,0,0,5372.4,6678.72,19.56,1024,SSD,High,High-end,242,0.0
ASUS,Ryzen,AMD,Ryzen 7,Unknown,16,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,13.3,1,False,True,84970,110990,23,3.0,2,1,4112.55,5371.92,23.44,1024,SSD,High,High-end,242,0.00145894882736988
HP,Pavilion,AMD,Ryzen 7,Unknown,16,DDR4,256,1024,Windows,64-bit,4,Gaming,15.6,1,False,True,75990,93564,18,4.5,1084,123,3677.92,4528.5,18.78,1280,Hybrid,High,Mid-range,142,1.326293122199504
acer,Nitro,AMD,Ryzen 7,Unknown,16,DDR4,256,1024,Windows,64-bit,6,Casual,15.6,1,False,False,89990,119990,25,4.4,272,36,4355.52,5807.52,25.0,1280,Hybrid,High,High-end,58,0.274777753287782
acer,Nitro,AMD,Ryzen 7,Unknown,16,DDR4,256,1024,Windows,64-bit,4,Casual,15.6,0,False,False,81990,119900,31,4.5,141,24,3968.32,5803.16,31.62,1280,Hybrid,High,Mid-range,58,0.15989133940811223
Lenovo,Ryzen,AMD,Ryzen 7,Unknown,4,DDR4,512,1024,Windows,32-bit,0,Casual,16.0,0,False,False,80490,118898,32,0.0,0,0,3895.72,5754.66,32.3,1536,Hybrid,High,Mid-range,145,0.0
ASUS,ROG,AMD,Ryzen 9,Unknown,16,DDR4,1024,0,Windows,64-bit,6,Casual,15.6,1,False,False,135990,183990,26,0.0,0,0,6581.92,8905.12,26.09,1024,SSD,High,High-end,242,0.0
ASUS,ROG,AMD,Ryzen 9,Unknown,16,DDR4,1024,0,Windows,32-bit,0,Casual,15.6,1,False,False,154990,207990,25,4.6,194,42,7501.52,10066.72,25.48,1024,SSD,High,High-end,242,0.11896255692179718
ASUS,ROG,AMD,Ryzen 9,Unknown,16,DDR4,1024,0,Windows,64-bit,8,Casual,15.6,1,False,True,199990,259990,23,4.7,9,2,9679.52,12583.52,23.08,1024,SSD,High,Premium,242,0.00437005140750781
ASUS,ROG,AMD,Ryzen 9,Unknown,16,DDR4,1024,0,Windows,64-bit,4,Casual,15.6,0,False,False,114990,162990,29,4.6,28,4,5565.52,7888.72,29.45,1024,SSD,High,High-end,242,0.023142491627017776
ASUS,ROG,AMD,Ryzen 9,Unknown,16,DDR4,1024,0,Windows,64-bit,6,Casual,15.6,1,False,True,129990,187990,30,4.3,204,35,6291.52,9098.72,30.85,1024,SSD,High,High-end,242,0.13942576674635063
ASUS,ROG,AMD,Ryzen 9,Unknown,16,LPDDR4X,1024,0,Windows,64-bit,4,Casual,13.4,1,True,True,114990,175990,34,4.3,32,6,5565.52,8517.92,34.66,1024,SSD,High,High-end,242,0.02472365565122396
